Date,Location,Location Level,Total Cases,Total Deaths,Total Recovered,New Cases,New Deaths,New Recovered,Province,Time Zone,Population,Longitude,Latitude,Case Fatality Rate,Case Recovered Rate
7/29/2022,Gorontalo,Province,13932,487,13415,2,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.50%,96.29%
7/29/2022,Indonesia,Country,6197495,156970,5992537,5831,13,4485,,,265185520,113.921327,-0.789275,2.53%,96.69%
7/29/2022,Jambi,Province,38343,882,37427,5,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.61%
7/29/2022,Jawa Barat,Province,1132545,15896,1105192,1095,1,446,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.40%,97.58%
7/29/2022,Jawa Tengah,Province,630268,33350,595727,93,0,82,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.29%,94.52%
7/29/2022,Jawa Timur,Province,584669,31669,552438,324,1,365,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.42%,94.49%
7/29/2022,Kalimantan Barat,Province,64934,1130,63742,8,0,24,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.16%
7/29/2022,Kalimantan Selatan,Province,85420,2547,82174,77,0,23,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.98%,96.20%
7/29/2022,Kalimantan Tengah,Province,56621,1544,54758,31,0,20,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.73%,96.71%
7/29/2022,Kalimantan Timur,Province,207094,5718,201030,47,0,37,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.76%,97.07%
7/29/2022,Kalimantan Utara,Province,45341,860,44465,0,0,1,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.07%
7/29/2022,Kepulauan Bangka Belitung,Province,65797,1603,64136,5,0,11,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.48%
7/29/2022,Kepulauan Riau,Province,70341,1881,68374,9,0,0,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.67%,97.20%
7/29/2022,Lampung,Province,74674,4176,70398,2,0,4,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.59%,94.27%
7/29/2022,Maluku,Province,18618,293,18299,6,0,3,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.57%,98.29%
7/29/2022,Maluku Utara,Province,14538,330,14205,0,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.71%
7/29/2022,Nusa Tenggara Barat,Province,36158,901,35238,3,0,0,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.46%
7/29/2022,Nusa Tenggara Timur,Province,94166,1525,92547,4,0,3,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.28%
7/29/2022,Papua,Province,48926,580,48104,23,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.19%,98.32%
7/29/2022,Papua Barat,Province,31695,381,31246,7,0,5,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.58%
7/29/2022,Riau,Province,151188,4429,146578,21,0,23,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.93%,96.95%
7/29/2022,Sulawesi Barat,Province,15569,394,15171,2,1,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.44%
7/29/2022,Sulawesi Selatan,Province,143868,2478,141273,17,1,5,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.20%
7/29/2022,Sulawesi Tengah,Province,60855,1727,59121,3,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.15%
7/29/2022,Sulawesi Tenggara,Province,25632,567,25037,1,0,0,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.68%
7/29/2022,Sulawesi Utara,Province,51625,1192,50363,7,0,0,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.56%
7/29/2022,Sumatera Barat,Province,103961,2352,101528,16,0,0,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.66%
7/29/2022,Sumatera Selatan,Province,80927,3352,77338,23,1,7,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.14%,95.57%
7/29/2022,Sumatera Utara,Province,155929,3262,152212,61,0,22,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.62%
7/30/2022,Aceh,Province,43729,2217,41499,0,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.90%
7/30/2022,Bali,Province,162388,4607,156050,161,2,107,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.84%,96.10%
7/30/2022,Banten,Province,311190,2938,303294,626,0,347,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.94%,97.46%
7/30/2022,Bengkulu,Province,29124,520,28598,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
7/30/2022,DKI Jakarta,Province,1328639,15376,1289669,2629,5,2759,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.16%,97.07%
7/30/2022,Daerah Istimewa Yogyakarta,Province,222278,5913,215117,85,0,9,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.78%
7/30/2022,Gorontalo,Province,13933,487,13415,1,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.50%,96.28%
7/30/2022,Indonesia,Country,6202893,156983,5996805,5398,13,4268,,,265185520,113.921327,-0.789275,2.53%,96.68%
7/30/2022,Jambi,Province,38345,882,37427,2,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.61%
7/30/2022,Jawa Barat,Province,1133539,15896,1105744,994,0,552,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.40%,97.55%
7/30/2022,Jawa Tengah,Province,630423,33352,595754,155,2,27,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.29%,94.50%
7/30/2022,Jawa Timur,Province,584985,31670,552734,316,1,296,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.41%,94.49%
7/30/2022,Kalimantan Barat,Province,64946,1130,63757,12,0,15,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.17%
7/30/2022,Kalimantan Selatan,Province,85540,2548,82204,120,1,30,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.98%,96.10%
7/30/2022,Kalimantan Tengah,Province,56674,1544,54777,53,0,19,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.72%,96.65%
7/30/2022,Kalimantan Timur,Province,207147,5718,201050,53,0,20,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.76%,97.06%
7/30/2022,Kalimantan Utara,Province,45341,860,44465,0,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.07%
7/30/2022,Kepulauan Bangka Belitung,Province,65798,1603,64140,1,0,4,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.48%
7/30/2022,Kepulauan Riau,Province,70363,1881,68374,22,0,0,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.67%,97.17%
7/30/2022,Lampung,Province,74688,4176,70399,14,0,1,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.59%,94.26%
7/30/2022,Maluku,Province,18620,293,18299,2,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.57%,98.28%
7/30/2022,Maluku Utara,Province,14539,330,14205,1,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.70%
7/30/2022,Nusa Tenggara Barat,Province,36164,901,35238,6,0,0,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.44%
7/30/2022,Nusa Tenggara Timur,Province,94175,1525,92554,9,0,7,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.28%
7/30/2022,Papua,Province,48939,580,48104,13,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.19%,98.29%
7/30/2022,Papua Barat,Province,31703,381,31254,8,0,8,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.58%
7/30/2022,Riau,Province,151213,4429,146591,25,0,13,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.93%,96.94%
7/30/2022,Sulawesi Barat,Province,15569,394,15171,0,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.44%
7/30/2022,Sulawesi Selatan,Province,143882,2478,141287,14,0,14,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.20%
7/30/2022,Sulawesi Tengah,Province,60857,1727,59121,2,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.15%
7/30/2022,Sulawesi Tenggara,Province,25632,567,25037,0,0,0,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.68%
7/30/2022,Sulawesi Utara,Province,51630,1192,50373,5,0,10,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.57%
7/30/2022,Sumatera Barat,Province,103969,2352,101531,8,0,3,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.66%
7/30/2022,Sumatera Selatan,Province,80942,3352,77340,15,0,2,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.14%,95.55%
7/30/2022,Sumatera Utara,Province,155975,3264,152241,46,2,29,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.61%
7/31/2022,Aceh,Province,43729,2217,41499,0,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.90%
7/31/2022,Bali,Province,162499,4609,156160,111,2,110,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.84%,96.10%
7/31/2022,Banten,Province,311733,2938,304248,543,0,954,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.94%,97.60%
7/31/2022,Bengkulu,Province,29126,520,28599,2,0,1,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
7/31/2022,DKI Jakarta,Province,1330837,15378,1292269,2198,2,2600,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.16%,97.10%
7/31/2022,Daerah Istimewa Yogyakarta,Province,222327,5913,215136,49,0,19,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.77%
7/31/2022,Gorontalo,Province,13935,487,13415,2,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.49%,96.27%
7/31/2022,Indonesia,Country,6207098,156993,6001402,4205,10,4597,,,265185520,113.921327,-0.789275,2.53%,96.69%
7/31/2022,Jambi,Province,38345,882,37434,0,0,7,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.62%
7/31/2022,Jawa Barat,Province,1134180,15897,1106252,641,1,508,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.40%,97.54%
7/31/2022,Jawa Tengah,Province,630523,33352,595800,100,0,46,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.29%,94.49%
7/31/2022,Jawa Timur,Province,585243,31670,553039,258,0,305,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.41%,94.50%
7/31/2022,Kalimantan Barat,Province,64954,1130,63757,8,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.16%
7/31/2022,Kalimantan Selatan,Province,85646,2549,82248,106,1,44,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.98%,96.03%
7/31/2022,Kalimantan Tengah,Province,56703,1544,54790,29,0,13,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.72%,96.63%
7/31/2022,Kalimantan Timur,Province,207185,5718,201100,38,0,50,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.76%,97.06%
7/31/2022,Kalimantan Utara,Province,45341,860,44465,0,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.07%
7/31/2022,Kepulauan Bangka Belitung,Province,65798,1603,64142,0,0,2,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.48%
7/31/2022,Kepulauan Riau,Province,70367,1881,68376,4,0,2,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.67%,97.17%
7/31/2022,Lampung,Province,74702,4177,70405,14,1,6,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.59%,94.25%
7/31/2022,Maluku,Province,18621,293,18299,1,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.57%,98.27%
7/31/2022,Maluku Utara,Province,14539,330,14205,0,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.70%
7/31/2022,Nusa Tenggara Barat,Province,36166,901,35240,2,0,2,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.44%
7/31/2022,Nusa Tenggara Timur,Province,94178,1525,92559,3,0,5,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.28%
7/31/2022,Papua,Province,48951,580,48104,12,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.18%,98.27%
7/31/2022,Papua Barat,Province,31703,381,31259,0,0,5,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.60%
7/31/2022,Riau,Province,151246,4430,146604,33,1,13,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.93%,96.93%
7/31/2022,Sulawesi Barat,Province,15570,394,15171,1,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.44%
7/31/2022,Sulawesi Selatan,Province,143889,2478,141295,7,0,8,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.20%
7/31/2022,Sulawesi Tengah,Province,60857,1728,59123,0,1,2,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.15%
7/31/2022,Sulawesi Tenggara,Province,25632,567,25041,0,0,4,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.69%
7/31/2022,Sulawesi Utara,Province,51633,1192,50374,3,0,1,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.56%
7/31/2022,Sumatera Barat,Province,103975,2353,101534,6,1,3,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.65%
7/31/2022,Sumatera Selatan,Province,80950,3352,77348,8,0,8,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.14%,95.55%
7/31/2022,Sumatera Utara,Province,156000,3264,152260,25,0,19,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.60%
8/1/2022,Aceh,Province,43732,2217,41499,3,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.89%
8/1/2022,Bali,Province,162648,4612,156338,149,3,178,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.84%,96.12%
8/1/2022,Banten,Province,312264,2938,304537,531,0,289,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.94%,97.53%
8/1/2022,Bengkulu,Province,29126,520,28599,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
8/1/2022,DKI Jakarta,Province,1332323,15380,1294967,1486,2,2698,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.15%,97.20%
8/1/2022,Daerah Istimewa Yogyakarta,Province,222391,5913,215153,64,0,17,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.75%
8/1/2022,Gorontalo,Province,13935,487,13418,0,0,3,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.49%,96.29%
8/1/2022,Indonesia,Country,6210794,157004,6005981,3696,11,4579,,,265185520,113.921327,-0.789275,2.53%,96.70%
8/1/2022,Jambi,Province,38346,882,37444,1,0,10,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.65%
8/1/2022,Jawa Barat,Province,1135007,15897,1106782,827,0,530,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.40%,97.51%
8/1/2022,Jawa Tengah,Province,630593,33354,595927,70,2,127,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.29%,94.50%
8/1/2022,Jawa Timur,Province,585536,31672,553351,293,2,312,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.41%,94.50%
8/1/2022,Kalimantan Barat,Province,64963,1130,63772,9,0,15,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.17%
8/1/2022,Kalimantan Selatan,Province,85685,2549,82303,39,0,55,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.97%,96.05%
8/1/2022,Kalimantan Tengah,Province,56725,1544,54850,22,0,60,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.72%,96.69%
8/1/2022,Kalimantan Timur,Province,207232,5718,201125,47,0,25,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.76%,97.05%
8/1/2022,Kalimantan Utara,Province,45343,860,44465,2,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.06%
8/1/2022,Kepulauan Bangka Belitung,Province,65800,1603,64150,2,0,8,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.49%
8/1/2022,Kepulauan Riau,Province,70371,1883,68385,4,2,9,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.68%,97.18%
8/1/2022,Lampung,Province,74709,4177,70440,7,0,35,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.59%,94.29%
8/1/2022,Maluku,Province,18621,293,18299,0,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.57%,98.27%
8/1/2022,Maluku Utara,Province,14539,330,14205,0,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.70%
8/1/2022,Nusa Tenggara Barat,Province,36166,901,35240,0,0,0,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.44%
8/1/2022,Nusa Tenggara Timur,Province,94182,1525,92576,4,0,17,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.29%
8/1/2022,Papua,Province,48961,580,48175,10,0,71,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.18%,98.39%
8/1/2022,Papua Barat,Province,31707,381,31270,4,0,11,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.62%
8/1/2022,Riau,Province,151265,4430,146634,19,0,30,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.93%,96.94%
8/1/2022,Sulawesi Barat,Province,15570,394,15173,0,0,2,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.45%
8/1/2022,Sulawesi Selatan,Province,143894,2478,141309,5,0,14,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.20%
8/1/2022,Sulawesi Tengah,Province,60861,1728,59123,4,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.14%
8/1/2022,Sulawesi Tenggara,Province,25635,567,25043,3,0,2,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.69%
8/1/2022,Sulawesi Utara,Province,51643,1192,50387,10,0,13,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.57%
8/1/2022,Sumatera Barat,Province,103978,2353,101538,3,0,4,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.65%
8/1/2022,Sumatera Selatan,Province,80973,3352,77367,23,0,19,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.14%,95.55%
8/1/2022,Sumatera Utara,Province,156053,3264,152289,53,0,29,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.59%
8/2/2022,Aceh,Province,43736,2217,41500,4,0,1,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.89%
8/2/2022,Bali,Province,162806,4617,156565,158,5,227,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.84%,96.17%
8/2/2022,Banten,Province,313052,2938,305728,788,0,1191,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.94%,97.66%
8/2/2022,Bengkulu,Province,29127,520,28599,1,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
8/2/2022,DKI Jakarta,Province,1334316,15384,1296828,1993,4,1861,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.15%,97.19%
8/2/2022,Daerah Istimewa Yogyakarta,Province,222470,5914,215160,79,1,7,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.71%
8/2/2022,Gorontalo,Province,13935,487,13418,0,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.49%,96.29%
8/2/2022,Indonesia,Country,6216621,157028,6010545,5827,24,4564,,,265185520,113.921327,-0.789275,2.53%,96.69%
8/2/2022,Jambi,Province,38351,882,37445,5,0,1,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.64%
8/2/2022,Jawa Barat,Province,1136556,15898,1107365,1549,1,583,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.40%,97.43%
8/2/2022,Jawa Tengah,Province,630733,33358,596015,140,4,88,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.29%,94.50%
8/2/2022,Jawa Timur,Province,586062,31675,553688,526,3,337,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.40%,94.48%
8/2/2022,Kalimantan Barat,Province,64976,1130,63772,13,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.15%
8/2/2022,Kalimantan Selatan,Province,85798,2549,82317,113,0,14,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.97%,95.94%
8/2/2022,Kalimantan Tengah,Province,56801,1544,54886,76,0,36,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.72%,96.63%
8/2/2022,Kalimantan Timur,Province,207322,5718,201151,90,0,26,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.76%,97.02%
8/2/2022,Kalimantan Utara,Province,45344,860,44465,1,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.06%
8/2/2022,Kepulauan Bangka Belitung,Province,65804,1604,64163,4,1,13,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.51%
8/2/2022,Kepulauan Riau,Province,70396,1883,68386,25,0,1,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.67%,97.14%
8/2/2022,Lampung,Province,74725,4177,70452,16,0,12,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.59%,94.28%
8/2/2022,Maluku,Province,18627,293,18301,6,0,2,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.57%,98.25%
8/2/2022,Maluku Utara,Province,14541,330,14205,2,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.69%
8/2/2022,Nusa Tenggara Barat,Province,36168,901,35244,2,0,4,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.45%
8/2/2022,Nusa Tenggara Timur,Province,94184,1525,92593,2,0,17,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.31%
8/2/2022,Papua,Province,48985,580,48175,24,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.18%,98.35%
8/2/2022,Papua Barat,Province,31718,381,31274,11,0,4,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.60%
8/2/2022,Riau,Province,151311,4430,146639,46,0,5,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.93%,96.91%
8/2/2022,Sulawesi Barat,Province,15572,394,15173,2,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.44%
8/2/2022,Sulawesi Selatan,Province,143921,2479,141318,27,1,9,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.19%
8/2/2022,Sulawesi Tengah,Province,60864,1728,59123,3,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.14%
8/2/2022,Sulawesi Tenggara,Province,25636,567,25044,1,0,1,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.69%
8/2/2022,Sulawesi Utara,Province,51652,1193,50397,9,1,10,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.57%
8/2/2022,Sumatera Barat,Province,103988,2353,101546,10,0,8,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.65%
8/2/2022,Sumatera Selatan,Province,81011,3353,77381,38,1,14,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.14%,95.52%
8/2/2022,Sumatera Utara,Province,156115,3264,152367,62,0,78,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.60%
8/3/2022,Aceh,Province,43739,2217,41505,3,0,5,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.89%
8/3/2022,Bali,Province,162993,4620,156691,187,3,126,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.83%,96.13%
8/3/2022,Banten,Province,313822,2939,306363,770,1,635,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.94%,97.62%
8/3/2022,Bengkulu,Province,29127,520,28599,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
8/3/2022,DKI Jakarta,Province,1336848,15388,1299014,2532,4,2186,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.15%,97.17%
8/3/2022,Daerah Istimewa Yogyakarta,Province,222554,5914,215179,84,0,19,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.69%
8/3/2022,Gorontalo,Province,13936,487,13418,1,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.49%,96.28%
8/3/2022,Indonesia,Country,6222788,157046,6014885,6167,18,4340,,,265185520,113.921327,-0.789275,2.52%,96.66%
8/3/2022,Jambi,Province,38358,884,37448,7,2,3,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.63%
8/3/2022,Jawa Barat,Province,1137965,15898,1108009,1409,0,644,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.40%,97.37%
8/3/2022,Jawa Tengah,Province,630847,33361,596136,114,3,121,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.29%,94.50%
8/3/2022,Jawa Timur,Province,586588,31677,554086,526,2,398,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.40%,94.46%
